date,district,crop,era5_sm_m3m3,downscaled_sm_m3m3,downscaled_sm_mm,VV,VH,delta_VV,NDVI,NDWI,EVI,TWI,slope
2016-12-09,Baghpat,Wheat,0.1386470794677734,0.1581734472578287,142.35610253204584,-7.921723440523472,-16.216308944393383,0.3009537230210295,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-15,Baghpat,Wheat,0.1386356353759765,0.15905144015342854,143.1462961380857,-8.326056497769835,-16.75959882009034,-0.1033793342253339,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-16,Baghpat,Wheat,0.1386826833089192,0.15905144015342854,143.1462961380857,-8.326056497769835,-16.75959882009034,-0.1033793342253339,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-17,Baghpat,Wheat,0.1387335459391276,0.15905144015342854,143.1462961380857,-8.326056497769835,-16.75959882009034,-0.1033793342253339,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-18,Baghpat,Wheat,0.1387742360432942,0.15905144015342854,143.1462961380857,-8.326056497769835,-16.75959882009034,-0.1033793342253339,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-19,Baghpat,Wheat,0.1388168334960937,0.15905144015342854,143.1462961380857,-8.326056497769835,-16.75959882009034,-0.1033793342253339,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-20,Baghpat,Wheat,0.1388365427652994,0.15905144015342854,143.1462961380857,-8.326056497769835,-16.75959882009034,-0.1033793342253339,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-21,Baghpat,Wheat,0.1388479868570963,0.15905144015342854,143.1462961380857,-8.326056497769835,-16.75959882009034,-0.1033793342253339,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-27,Baghpat,Wheat,0.1455796559651692,0.1576486507762011,141.883785698581,-8.392895485504743,-16.47908520331317,-0.1702183219602417,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-28,Baghpat,Wheat,0.1450462341308593,0.1576486507762011,141.883785698581,-8.392895485504743,-16.47908520331317,-0.1702183219602417,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-29,Baghpat,Wheat,0.1445477803548177,0.1576486507762011,141.883785698581,-8.392895485504743,-16.47908520331317,-0.1702183219602417,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
2016-12-30,Baghpat,Wheat,0.1441116333007812,0.1576486507762011,141.883785698581,-8.392895485504743,-16.47908520331317,-0.1702183219602417,0.1790046736726305,-0.2934771086810837,0.3287381572958788,5.837443435378033,5.0
